customer_id,age,gender,country,signup_date,subscription_status,cancellations_count,purchase_frequency,rating
CUST2711,47,Male,India,2022-02-04,paused,5,34,4.5
CUST2712,53,Male,UK,2023-06-03,active,2,30,3.5
CUST2713,66,Female,India,2021-04-08,active,4,46,3.9
CUST2714,27,Male,USA,2021-10-18,active,4,36,4.0
CUST2715,48,Male,Pakistan,2022-07-16,paused,4,7,4.0
CUST2716,36,Female,India,2021-05-18,cancelled,2,48,3.5
CUST2717,43,Male,Pakistan,2023-01-04,active,4,42,4.0
CUST2718,18,Male,Canada,2022-01-18,cancelled,5,18,3.4
CUST2719,40,Female,Pakistan,2020-05-11,cancelled,1,35,4.2
CUST2720,22,Female,USA,2023-10-01,paused,3,41,3.8
CUST2721,18,Female,UK,2020-09-10,active,2,27,4.1
CUST2722,25,Female,USA,2022-06-14,cancelled,3,2,4.2
CUST2723,18,Female,UK,2022-09-29,active,3,9,4.3
CUST2724,42,Male,USA,2023-06-23,active,4,31,4.2
CUST2725,26,Male,Canada,2021-04-05,cancelled,5,13,4.1
CUST2726,53,Female,Canada,2021-01-24,active,5,23,3.9
CUST2727,49,Other,Germany,2021-04-17,cancelled,1,1,3.3
CUST2728,43,Female,USA,2023-01-23,active,3,36,4.3
CUST2729,18,Other,Pakistan,2022-08-07,active,5,18,3.9
CUST2730,25,Male,USA,2021-02-22,cancelled,2,26,4.3
CUST2731,42,Female,India,2022-04-08,active,3,35,3.6
CUST2732,47,Male,Germany,2022-09-09,active,3,34,3.8
CUST2733,20,Female,Canada,2022-07-27,active,2,36,3.9
CUST2734,41,Female,India,2022-12-12,active,1,19,4.6
CUST2735,65,Male,UK,2022-04-19,active,0,22,3.8
CUST2736,33,Male,Germany,2022-03-04,active,4,40,3.9
CUST2737,69,Female,USA,2022-05-29,active,4,35,4.1
CUST2738,27,Male,Germany,2022-10-31,active,4,40,3.6
CUST2739,36,Male,Pakistan,2023-06-18,cancelled,3,47,4.4
CUST2740,69,Male,India,2023-01-20,active,3,33,4.3
CUST2741,32,Female,USA,2020-08-23,active,4,18,4.7
CUST2742,52,Female,India,2020-08-22,active,1,19,4.3
CUST2743,62,Female,Canada,2021-12-04,active,2,49,3.9
CUST2744,26,Male,Pakistan,2021-11-20,active,5,11,3.9
CUST2745,33,Female,USA,2021-05-14,active,0,16,3.7
CUST2746,53,Female,Canada,2022-10-17,paused,1,35,3.5
CUST2747,56,Female,UK,2022-06-23,cancelled,1,12,4.0
CUST2748,52,Female,UK,2021-03-15,active,2,21,4.1
CUST2749,50,Male,UK,2021-11-28,active,0,25,3.9
CUST2750,34,Female,Canada,2021-12-14,active,1,34,4.4
CUST2751,26,Female,UK,2021-08-21,active,4,4,4.3
CUST2752,59,Female,Canada,2022-02-22,active,5,24,4.5
CUST2753,29,Male,UK,2022-12-14,active,3,12,4.0
CUST2754,41,Male,USA,2022-09-03,paused,4,38,3.9
CUST2755,51,Female,USA,2022-03-08,active,4,25,4.2
CUST2756,56,Male,Pakistan,2023-02-24,active,5,25,4.1
CUST2757,22,Male,Germany,2021-08-25,active,0,32,3.7
CUST2758,61,Female,Canada,2022-11-25,cancelled,4,47,4.1
CUST2759,37,Male,Pakistan,2022-12-17,paused,4,46,4.2
CUST2760,62,Male,USA,2022-04-12,cancelled,1,9,4.3
CUST2761,42,Male,Canada,2021-04-08,cancelled,4,34,3.6
CUST2762,26,Male,Pakistan,2022-03-19,cancelled,1,25,4.1
CUST2763,34,Male,Germany,2023-02-03,cancelled,1,9,4.5
CUST2764,46,Female,India,2022-09-20,active,5,15,4.2
CUST2765,44,Female,India,2023-02-27,active,1,39,4.3
CUST2766,29,Male,USA,2023-07-17,active,1,31,4.0
CUST2767,42,Male,Germany,2023-02-17,paused,2,39,4.2
CUST2768,37,Female,UK,2022-12-19,active,4,36,4.2
CUST2769,46,Other,UK,2021-01-27,paused,0,26,4.5
CUST2770,58,Female,Germany,2022-06-08,cancelled,4,35,3.8
CUST2771,50,Male,Canada,2021-08-29,active,3,33,4.4
CUST2772,44,Male,Canada,2021-07-07,active,2,1,4.1
CUST2773,33,Female,UK,2022-04-15,active,1,16,4.2
CUST2774,58,Male,UK,2022-10-19,active,2,18,4.3
CUST2775,26,Male,Germany,2023-02-26,paused,0,38,4.1
CUST2776,48,Male,USA,2022-02-04,cancelled,4,12,4.2
CUST2777,60,Female,Germany,2021-06-05,active,5,9,4.1
CUST2778,33,Male,Germany,2022-03-02,cancelled,3,37,3.9
CUST2779,35,Male,Pakistan,2021-12-08,active,0,36,3.9
CUST2780,30,Male,India,2022-11-14,active,0,11,3.8
CUST2781,50,Female,India,2023-06-30,cancelled,1,38,4.6
CUST2782,40,Male,India,2021-05-24,active,5,19,3.6
CUST2783,48,Male,UK,2022-11-08,active,3,15,4.1
CUST2784,48,Male,UK,2021-08-18,active,5,40,4.2
CUST2785,64,Male,Canada,2021-06-18,cancelled,1,47,4.3
CUST2786,61,Female,USA,2023-11-07,active,3,19,3.9
CUST2787,29,Male,Canada,2022-11-14,active,4,5,3.9
CUST2788,64,Female,Pakistan,2021-07-26,cancelled,1,8,4.0
CUST2789,22,Male,Canada,2020-09-15,active,1,11,4.4
CUST2790,54,Female,Germany,2022-01-12,active,3,13,4.2
CUST2791,52,Female,Germany,2022-12-22,paused,5,31,4.5
CUST2792,47,Male,Canada,2022-08-08,active,4,44,4.1
CUST2793,63,Male,Canada,2023-04-30,paused,0,16,4.1
CUST2794,25,Female,India,2022-04-25,paused,2,39,4.2
CUST2795,50,Male,India,2022-06-18,cancelled,1,5,4.2
CUST2796,21,Female,Germany,2021-03-13,active,1,35,4.0
CUST2797,68,Female,Germany,2021-08-29,active,4,6,4.3
CUST2798,40,Female,Germany,2023-02-17,active,1,41,3.6
CUST2799,20,Female,Germany,2021-08-09,active,1,11,3.5
CUST2800,20,Female,Germany,2021-11-24,active,2,35,4.3
CUST2801,51,Female,Germany,2022-11-12,active,5,9,3.6
CUST2802,37,Female,Pakistan,2020-08-12,active,4,49,2.9
CUST2803,57,Male,Pakistan,2022-12-08,active,1,27,4.2
CUST2804,40,Male,Germany,2022-08-04,cancelled,5,2,4.4
CUST2805,55,Female,Canada,2022-10-26,active,0,9,4.1
CUST2806,66,Female,UK,2022-03-22,cancelled,5,17,3.8
CUST2807,44,Female,Pakistan,2022-12-08,active,5,7,3.5
CUST2808,25,Female,UK,2020-06-09,active,4,3,4.1
CUST2809,53,Female,USA,2021-08-21,active,3,46,3.2
CUST2810,65,Female,Pakistan,2021-11-02,cancelled,1,20,4.4
CUST2811,44,Male,Germany,2022-05-25,active,3,17,3.6
CUST2812,24,Female,Canada,2021-03-01,cancelled,5,5,3.1
CUST2813,69,Other,UK,2021-12-03,active,0,36,4.0
CUST2814,56,Female,India,2021-07-03,active,3,49,4.1
CUST2815,54,Female,India,2021-11-09,active,2,27,3.6
CUST2816,37,Male,Canada,2021-03-09,active,2,30,4.0
CUST2817,58,Male,UK,2021-12-26,active,0,1,4.3
CUST2818,28,Male,Germany,2020-08-28,active,2,20,4.1
CUST2819,18,Female,UK,2021-09-29,active,5,10,4.2
CUST2820,26,Female,USA,2021-10-04,active,2,21,3.9
CUST2821,21,Male,USA,2020-12-25,active,2,13,4.0
CUST2822,28,Female,USA,2022-12-11,active,5,21,4.2
CUST2823,20,Female,Pakistan,2021-02-27,active,0,47,4.2
CUST2824,53,Other,Pakistan,2021-10-24,active,0,1,4.1
CUST2825,39,Male,USA,2022-06-27,paused,1,48,4.4
CUST2826,45,Male,Pakistan,2020-09-19,cancelled,2,43,4.1
CUST2827,61,Female,Germany,2021-07-19,active,4,27,4.2
CUST2828,51,Female,Canada,2020-08-22,cancelled,5,48,4.1
CUST2829,39,Female,UK,2023-03-15,cancelled,5,29,3.9
CUST2830,66,Male,Germany,2023-10-04,cancelled,5,10,3.9
CUST2831,62,Female,Germany,2022-05-01,cancelled,0,33,4.2
CUST2832,53,Female,Canada,2022-06-15,active,1,32,4.2
CUST2833,32,Male,Pakistan,2023-10-04,active,2,48,3.7
CUST2834,38,Male,India,2022-08-19,paused,0,29,3.7
CUST2835,38,Female,Pakistan,2022-05-05,cancelled,4,34,3.4
CUST2836,64,Male,Germany,2022-03-26,active,1,26,4.2
CUST2837,33,Female,India,2022-12-07,paused,3,48,4.0
CUST2838,23,Male,India,2021-11-04,active,0,42,4.1
CUST2839,45,Male,USA,2023-04-01,cancelled,1,43,3.9
CUST2840,31,Male,USA,2022-09-16,cancelled,3,33,4.0
CUST2841,58,Female,USA,2022-07-02,paused,2,36,3.9
CUST2842,34,Male,Canada,2021-01-07,active,3,7,4.2
CUST2843,26,Male,Pakistan,2022-09-26,active,2,46,4.3
CUST2844,43,Male,India,2021-12-20,active,4,33,4.0
CUST2845,61,Male,Germany,2021-02-09,active,1,14,2.6
CUST2846,19,Male,USA,2022-04-01,active,3,14,3.8
CUST2847,47,Female,Pakistan,2020-08-10,active,4,33,4.5
CUST2848,30,Male,USA,2023-05-22,active,3,28,3.5
CUST2849,43,Male,India,2022-04-25,active,3,5,3.9
CUST2850,28,Female,UK,2021-04-04,cancelled,4,30,4.0
CUST2851,47,Male,Germany,2020-12-09,active,1,36,4.0
CUST2852,60,Male,USA,2022-05-14,cancelled,3,17,3.5
CUST2853,21,Female,Germany,2021-10-16,cancelled,1,28,4.0
CUST2854,61,Male,USA,2021-01-08,active,1,29,3.4
CUST2855,28,Male,UK,2022-12-20,paused,3,4,4.2
CUST2856,65,Other,Germany,2023-02-26,active,0,18,3.8
CUST2857,61,Female,Canada,2023-02-23,active,1,7,4.1
CUST2858,46,Male,USA,2022-12-31,active,1,6,4.2
CUST2859,63,Male,USA,2022-05-30,cancelled,2,40,4.3
CUST2860,35,Other,Pakistan,2023-02-17,active,0,25,4.2
CUST2861,39,Female,USA,2021-08-04,active,5,4,4.1
CUST2862,43,Male,UK,2020-10-18,active,4,8,3.9
CUST2863,58,Male,Germany,2021-08-17,active,4,6,3.3
CUST2864,21,Female,USA,2020-11-23,paused,0,41,4.3
CUST2865,46,Male,Pakistan,2022-07-15,cancelled,5,26,3.9
CUST2866,67,Female,Canada,2022-01-24,active,3,38,4.3
CUST2867,24,Female,Canada,2022-03-17,cancelled,2,40,3.6
CUST2868,28,Female,Canada,2020-09-11,active,0,42,3.8
CUST2869,68,Male,UK,2021-11-08,active,1,14,3.9
CUST2870,26,Female,UK,2023-06-14,cancelled,2,44,4.6
CUST2871,27,Male,Pakistan,2023-09-05,cancelled,1,16,3.8
CUST2872,48,Male,USA,2021-01-10,active,5,40,3.9
CUST2873,37,Male,Germany,2022-03-07,active,3,42,4.1
CUST2874,50,Male,India,2021-05-21,cancelled,0,30,3.6
CUST2875,44,Male,Canada,2020-09-13,active,2,11,4.4
CUST2876,41,Female,Canada,2021-06-18,paused,1,17,4.3
CUST2877,66,Other,Germany,2022-02-27,paused,2,48,4.7
CUST2878,30,Male,UK,2022-01-20,active,5,46,4.3
CUST2879,46,Female,Pakistan,2021-03-16,active,1,21,3.9
CUST2880,51,Male,India,2022-05-26,cancelled,1,43,3.9
CUST2881,53,Male,UK,2021-11-01,active,3,22,3.7
CUST2882,54,Female,USA,2021-09-09,cancelled,4,42,3.5
CUST2883,58,Male,Canada,2022-09-25,active,2,46,4.0
CUST2884,48,Male,USA,2023-04-13,paused,0,9,4.1
CUST2885,59,Female,Germany,2022-09-16,active,0,34,3.9
CUST2886,69,Female,Germany,2022-01-20,active,0,19,4.4
CUST2887,25,Female,India,2022-08-14,cancelled,0,11,4.3
CUST2888,28,Male,India,2020-08-30,cancelled,4,43,4.5
CUST2889,31,Male,India,2021-03-28,paused,4,15,4.0
CUST2890,51,Female,UK,2021-06-23,active,2,4,3.9
CUST2891,22,Female,India,2022-04-30,cancelled,1,36,4.2
CUST2892,34,Male,USA,2022-02-19,active,1,22,4.1
CUST2893,24,Female,India,2021-05-07,active,3,7,3.7
CUST2894,24,Male,USA,2023-01-08,active,5,25,4.1
CUST2895,53,Female,Germany,2020-08-28,active,4,13,4.2
CUST2896,67,Male,India,2021-05-08,paused,1,10,4.3
CUST2897,57,Female,Canada,2022-04-02,active,5,37,3.6
CUST2898,32,Female,Pakistan,2020-05-12,cancelled,5,25,4.1
CUST2899,45,Male,Pakistan,2023-03-16,active,1,2,4.5
CUST2900,52,Female,Pakistan,2021-10-25,active,5,41,4.2
CUST2901,51,Male,Canada,2021-02-26,active,2,30,4.3
CUST2902,21,Male,UK,2021-03-21,active,4,16,4.0
CUST2903,28,Female,UK,2021-09-15,active,4,22,4.2
CUST2904,26,Female,UK,2022-10-18,paused,2,35,4.2
CUST2905,59,Female,Pakistan,2022-08-13,active,4,27,4.5
CUST2906,18,Male,India,2022-11-03,cancelled,3,2,3.8
CUST2907,40,Male,Germany,2023-04-27,active,5,38,4.4
CUST2908,25,Male,India,2020-12-10,cancelled,5,5,4.1
CUST2909,29,Male,USA,2021-06-24,active,5,45,4.2
CUST2910,63,Male,USA,2021-01-29,active,1,22,4.3
CUST2911,44,Female,UK,2021-09-05,cancelled,1,9,4.1
CUST2912,48,Male,Pakistan,2023-11-01,active,0,9,4.2
CUST2913,45,Male,Pakistan,2021-04-02,paused,4,23,4.1
CUST2914,67,Female,India,2023-05-21,active,3,37,3.9
CUST2915,25,Other,Canada,2020-11-26,active,5,15,3.9
CUST2916,39,Male,Germany,2020-04-09,active,3,4,3.8
CUST2917,42,Male,Pakistan,2021-12-08,active,2,15,4.6
CUST2918,49,Male,India,2020-09-24,active,2,25,3.6
CUST2919,22,Female,Canada,2021-06-04,paused,2,34,4.1
CUST2920,64,Female,Pakistan,2021-12-14,cancelled,4,9,4.2
CUST2921,64,Female,Pakistan,2022-11-25,active,3,34,4.3
CUST2922,51,Male,Pakistan,2023-05-24,cancelled,1,26,3.9
CUST2923,44,Female,Germany,2021-05-20,active,0,8,3.9
CUST2924,53,Male,USA,2021-03-11,active,0,44,4.0
CUST2925,33,Female,Pakistan,2020-12-26,paused,4,47,4.4
CUST2926,27,Female,Canada,2023-06-03,active,2,48,4.2
CUST2927,30,Female,USA,2022-12-05,cancelled,2,44,4.5
CUST2928,27,Female,Germany,2022-04-25,cancelled,1,31,4.1
CUST2929,18,Female,USA,2020-11-30,active,5,41,4.1
CUST2930,21,Male,India,2021-01-21,cancelled,0,48,4.2
CUST2931,19,Female,USA,2022-02-06,cancelled,0,12,4.2
CUST2932,49,Female,UK,2021-07-06,cancelled,1,32,4.0
CUST2933,46,Male,Canada,2022-07-13,active,0,8,4.3
CUST2934,58,Female,Germany,2021-11-29,active,5,1,3.6
CUST2935,26,Other,Germany,2022-01-17,active,0,2,3.5
CUST2936,49,Male,USA,2020-09-11,cancelled,0,14,4.3
CUST2937,63,Female,Germany,2022-07-21,active,0,5,3.6
CUST2938,41,Female,UK,2022-01-03,paused,2,48,2.9
CUST2939,50,Male,India,2022-08-20,active,0,11,4.2
CUST2940,46,Male,Pakistan,2021-08-09,active,5,11,4.4
CUST2941,59,Female,USA,2022-02-07,active,4,17,4.1
CUST2942,61,Female,Germany,2023-03-29,active,2,41,3.8
CUST2943,60,Male,Germany,2022-04-25,active,5,32,3.5
CUST2944,35,Male,UK,2023-02-26,cancelled,2,28,4.1
CUST2945,36,Female,Canada,2022-07-14,cancelled,2,28,3.2
CUST2946,64,Female,UK,2021-08-05,active,2,1,4.4
CUST2947,34,Male,Canada,2020-12-24,active,2,44,3.6
CUST2948,67,Male,UK,2020-10-10,active,2,11,3.1
CUST2949,27,Female,Germany,2022-04-27,active,5,5,4.0
CUST2950,19,Male,Germany,2022-10-06,paused,4,49,4.1
CUST2951,21,Male,India,2021-07-04,active,0,5,3.6
CUST2952,61,Female,Pakistan,2022-03-12,active,2,36,4.0
CUST2953,60,Female,UK,2020-12-18,active,0,34,4.3
CUST2954,62,Male,Canada,2023-05-23,cancelled,2,8,4.1
CUST2955,51,Male,India,2023-11-02,active,4,4,4.2
CUST2956,69,Female,Pakistan,2023-10-03,active,4,44,4.3
CUST2957,42,Female,UK,2020-11-11,active,4,32,4.1
CUST2958,54,Male,Germany,2021-07-09,active,4,48,4.2
CUST2959,55,Male,India,2022-03-03,paused,0,19,4.1
CUST2960,67,Male,UK,2023-01-20,cancelled,4,5,3.9
CUST2961,37,Male,Canada,2023-02-02,active,4,2,3.9
CUST2962,21,Male,UK,2021-11-18,paused,4,15,3.8
CUST2963,43,Male,Canada,2022-07-13,paused,4,16,4.6
CUST2964,58,Male,India,2023-01-21,paused,3,6,3.6
CUST2965,31,Female,USA,2022-06-08,active,0,1,4.1
CUST2966,31,Female,Pakistan,2022-11-13,active,4,41,4.2
CUST2967,42,Female,UK,2023-07-13,cancelled,1,16,4.3
CUST2968,57,Male,USA,2022-07-25,paused,5,8,3.9
CUST2969,56,Female,USA,2020-11-13,active,4,21,3.9
CUST2970,33,Male,India,2022-10-08,cancelled,1,23,4.0
CUST2971,43,Male,India,2021-12-18,active,5,18,4.4
CUST2972,41,Male,India,2021-02-09,active,4,38,4.2
CUST2973,46,Male,UK,2023-10-07,active,1,46,4.5
CUST2974,56,Male,Pakistan,2021-04-14,active,1,13,4.1
CUST2975,24,Male,Germany,2022-07-25,active,3,28,4.1
CUST2976,28,Female,UK,2022-08-27,active,0,35,4.2
CUST2977,61,Female,India,2023-02-04,active,3,12,4.2
CUST2978,61,Male,UK,2021-10-30,active,0,46,4.0
CUST2979,25,Male,Pakistan,2020-08-29,cancelled,4,14,4.3
CUST2980,40,Male,UK,2022-03-20,paused,3,28,3.6
CUST2981,56,Male,India,2022-02-28,cancelled,1,10,3.5
CUST2982,26,Female,Pakistan,2022-08-04,active,0,3,4.3
CUST2983,53,Female,USA,2022-07-15,paused,4,9,3.6
CUST2984,23,Female,India,2022-12-03,active,2,28,2.9
CUST2985,52,Female,UK,2022-08-26,cancelled,3,6,4.2
CUST2986,21,Female,USA,2021-01-24,active,1,2,4.4
CUST2987,65,Male,Canada,2020-05-12,active,3,47,4.1
CUST2988,50,Male,Canada,2022-01-20,active,0,38,3.8
CUST2989,36,Female,Germany,2022-03-23,cancelled,2,43,3.5
CUST2990,69,Female,Canada,2023-08-17,paused,4,17,4.1
CUST2991,55,Male,India,2022-07-17,active,4,36,3.2
CUST2992,35,Male,Germany,2021-05-03,active,5,46,4.4
CUST2993,23,Female,Pakistan,2020-11-28,active,3,29,3.6
CUST2994,40,Male,India,2021-07-02,active,4,5,3.1
CUST2995,27,Female,UK,2021-11-07,active,0,25,4.0
CUST2996,59,Male,Canada,2022-11-26,paused,4,12,4.1
CUST2997,41,Male,India,2022-04-20,active,1,38,3.6
CUST2998,20,Male,USA,2021-05-16,active,0,49,4.0
CUST2999,54,Male,India,2023-01-31,cancelled,5,24,4.3
